Actual Price,Predicted Price
19500,28867.846
17000,18591.059
4900,4297.209
26500,20471.986
22000,34875.04
79000,79317.984
4900,4934.111
19000,24140.055
15900,17192.877
9500,7606.938
12500,11797.668
5500,6051.107
3500,4899.572
6500,5586.952
16900,19073.225
4000,5571.229
32000,21654.604
16500,24889.846
12000,13685.575
6500,5732.7124
25000,14379.562
7900,6049.399
555000,514860.62
13900,13419.042
10500,7645.2896
69000,73167.0
7000,16618.71
49900,48681.59
25000,18520.404
15000,7982.657
5500,2862.1323
260000,259586.14
8000,32756.889
4500,6300.1426
19900,64100.79
53000,40787.535
495000,542871.5
17500,16882.791
3500,5596.41
7000,2862.1323
65000,73764.016
130000,124368.914
18000,17893.236
32000,35593.977
8900,8417.443
30000,23624.357
9900,12521.816
4900,5283.3926
8500,7656.458
4900,4898.4805
22000,26713.592
18000,7429.393
17500,15531.061
12900,10872.614
1980000,2260429.0
6500,6948.318
10500,10666.076
16000,12739.531
8000,5309.2607
23000,21618.154
10000,3108.7395
15900,16440.957
8000,7645.087
6500,6444.24
12500,18079.4
4900,5868.7197
5000,8417.081
5000,4676.1367
22500,24715.67
5500,5234.0806
35000,31628.717
3500,3394.3533
5000,5537.4375
5900,6481.8193
16000,13024.259
12000,8347.815
59900,57214.625
7400,6801.87
5500,5107.6514
4500,6231.3843
6000,5009.089
29900,19888.154
6500,10734.846
4900,4879.9746
57000,65446.984
3200,3154.6594
27500,27465.643
359000,603864.8
8000,10145.493
2300,2473.2793
25000,4305.745
2500,4896.466
110000,126506.805
3200,3504.5864
735000,707520.94
9500,7896.0215
20000,33231.844
4900,7542.5703
67000,65693.46
3600,3798.8076
8400,7714.9717
49000,48126.152
6500,7777.512
4000,4249.537
560000,557392.94
5900,6062.8193
19500,16716.91
2900,6781.3496
235000,267493.8
18500,16392.309
13000,30886.145
89000,92389.836
4900,4873.8413
5600,3356.8403
4900,8984.281
19900,27408.72
700000,153232.95
23900,26716.338
27900,34576.305
3900,4506.044
5500,4683.1055
130000,127794.96
42000,35213.023
5500,7254.4717
7000,10825.619
23900,22258.111
195000,271367.03
33900,32627.521
16900,14187.111
235000,302271.78
12500,11288.905
4900,4943.6836
20000,13778.108
18900,17778.865
13900,17042.621
8900,9092.673
3900,4319.767
4900,4898.365
599000,513264.6
2900,3815.3203
29000,17057.805
3500,6100.83
6000,13016.1
130000,125754.95
26000,15235.667
15000,15181.5
16500,31614.756
3500,5897.893
5900,6481.8193
20000,23440.578
95000,34095.54
8500,8385.069
30000,30795.023
3800,5803.84
4900,4967.634
7500,8513.148
4000,5688.3843
15000,11547.882
21000,83458.25
4900,5868.7197
159000,179538.73
7900,10518.681
16500,17669.213
3900,5869.2583
3999,4595.1455
25000,18293.803
18900,22085.268
4900,5321.263
21000,31513.664
25000,23795.377
12500,31936.705
399000,407632.22
6800,12679.401
10500,9278.192
9900,55877.508
3990,5027.391
14500,10102.915
20000,117395.88
5000,2366.7466
49000,51975.297
6800,11678.865
12900,24125.754
335000,392202.5
4900,4718.6
15000,12276.442
4900,4972.2983
155000,107600.555
4200,5804.128
18900,32153.383
90000,94116.086
170000,138247.33
120000,153790.22
15900,23826.582
6000,5155.5127
6200,10303.14
3850000,3828965.8
14000,11312.757
6000,7055.095
18500,14713.82
12000,9801.007
735000,733457.25
24900,22717.154
130000,114547.78
18500,19380.85
22000,11665.495
19900,18034.58
7000,6947.722
2400,6611.3813
7500,9809.307
3800,3104.3896
10400,14845.519
15000,18018.098
9900,14679.145
3300,6096.5884
9500,8154.637
5900,7366.8286
489000,381867.94
8000,9762.515
16500,16214.05
7500,4364.344
16900,22273.127
4900,5868.7197
18500,6336.6177
11000,8790.59
5900,5477.459
735000,684301.2
25500,21730.238
4000,4453.9272
7999,4346.5654
109000,51335.477
6900,5644.5737
439000,602296.1
16900,21773.844
14000,27878.48
28000,19667.271
6000,22942.52
26900,25113.678
4900,4808.028
3800,5322.571
549000,719729.5
13500,16882.791
15000,27188.49
4900,3442.7554
15900,14233.336
14900,23079.14
8000,6635.101
12500,14924.007
19500,10498.012
36000,34519.715
19000,24259.633
495000,576969.4
56000,59006.656
4400,9258.002
900000,897146.6
25000,25391.404
44000,37379.2
25000,30038.104
14900,13232.443
4500,10880.687
175000,302146.56
17000,14587.311
23900,25337.357
1390000,1398380.6
560000,560432.5
5700,9033.201
24000,14525.946
350000,381359.38
5900,4741.162
13000,14147.82
13500,11750.931
2999,-303.22244
15000,15180.248
16700,18843.25
24500,20791.336
22000,19339.46
18000,15747.855
3200,3465.1606
20500,25650.45
18000,16567.668
7500,10610.751
3500,2421.4094
485500,493298.2
17900,21657.516
4900,6858.026
17000,16882.791
3500,5096.7056
24500,30923.686
5500,4148.8213
6500,5244.6963
100000,99448.086
30000,33831.066
28000,23797.973
4500,9597.199
289000,276009.22
7000,8223.375
1595000,1585960.2
75000,72428.76
20000,8969.878
16900,17342.113
89900,87893.41
260000,259256.45
7900,12648.176
1790000,1738724.0
25000,35484.98
2999,363.3637
149000,215517.2
8900,7786.6616
9900,14775.824
4500,6798.741
18500,16955.889
69000,59177.207
50000,9620.118
390000,690377.44
7900,7168.0757
2800,3811.838
25500,23050.455
22000,12363.48
3900,6345.4663
100000,21689.014
5900,6677.8125
7000,9576.258
5500,5492.8716
699000,693455.6
6199,8215.583
2900,3431.9573
7800,8792.171
39000,26863.451
10000,12070.984
7500,7084.637
3300,3068.7695
6500,9025.275
2000,8011.3623
25000,29491.893
5000,3592.6448
18500,19481.938
8000,8617.751
25000,19248.717
10500,10041.937
4200,6122.1997
12500,17179.72
10000,9711.704
11900,12834.043
3900,4754.65
5800,7745.1562
19000,28408.117
42000,33469.812
5500,6866.2812
14900,15499.952
65000,71019.49
25900,28433.752
9900,8216.727
2300,2305.6338
19900,22254.781
17000,16389.37
11900,11916.09
13000,15662.427
4500,15375.501
470000,462968.56
290000,630062.6
12400,14995.644
14900,15194.382
5500,5631.1816
39000,42305.047
39500,28384.13
4600,6782.496
4900,4809.029
28900,30223.828
5000,25839.781
35900,77719.74
140000,137578.28
35000,42775.707
10500,9250.374
8500,14952.46
26900,24704.627
1990000,2082039.1
8500,20655.281
8000,9385.143
14500,10203.267
100000,100025.12
7600,7009.1914
3400,4835.6514
4500,3893.2935
25000,16171.587
25000,18670.924
10000,9966.423
5500,5884.43
15900,22342.05
100000,99976.06
12000,19775.852
5500,5515.941
11500,11179.282
3200,4375.216
23000,19892.383
3500,4742.557
6900,31465.008
12500,14128.734
16500,12142.945
23000,34046.656
4900,5688.7017
17000,15037.187
17000,13553.646
5900,6143.9316
4900,5597.0503
29900,26066.44
4500,5483.123
19900,19743.22
3000,5697.358
5000,6766.8374
20000,18995.484
8000,5364.703
489000,684584.5
30000,15090.324
3200,2634.4836
4999,6859.439
45000,29961.828
7000,11945.414
4900,4947.2886
2999,8568.55
3200,3318.3564
18500,19214.25
200000,115879.25
7500,23718.832
80000,87706.445
9500,13316.464
3000,4622.6045
12500,19466.031
6000,5155.543
389000,393010.6
5000,4913.0854
5500,5081.133
36000,35247.508
6500,7763.0547
395000,397127.6
19900,20824.943
16900,20246.344
4900,4297.209
3200,5745.77
35000,27441.592
8000,8607.11
55000,55477.168
795000,1659541.0
24000,31585.297
13500,14330.32
3500,4353.571
46000,42602.11
17900,13552.055
20000,14610.8545
12900,11682.951
18500,28301.838
16700,21360.566
95000,159689.22
175000,134033.31
10000,8315.291
11500,14651.237
7500,10213.589
4900,4879.454
5900,4105.1284
8000,35149.81
17000,26878.385
9500,9036.41
26000,19453.234
10000,9829.376
380000,378913.84
5800,6567.86
9500,9100.18
27500,22808.219
99000,98513.305
5500,6153.3193
5500,4197.9287
5500,5416.991
12000,6070.0537
25000,25629.633
5900,25231.723
17500,15474.558
7000,18977.658
12000,17779.812
4900,4708.7236
5000,10750.934
14900,15709.082
75000,103714.75
9900,9981.923
4200,11157.725
560000,558232.4
2600,4025.4578
700000,698835.25
7500,8220.651
7000,10066.048
139000,148976.62
18000,30066.297
7500,6964.336
279000,256441.34
17900,18745.682
7000,6968.04
20000,11813.459
6900,7641.4536
29500,29395.469
7500,6909.523
19900,21015.215
295000,319575.88
18000,18288.73
27900,23136.63
8500,9136.481
4900,4956.5425
8000,7979.263
31900,34341.504
590000,572815.7
15900,13931.51
7500,18705.77
21000,23687.9
15000,9943.473
5900,5491.5547
27500,26722.418
1700000,802491.5
4800,13574.045
19900,19374.533
4500,5662.44
3900,2597.1282
20000,13975.375
3500,4675.9517
32900,28027.277
6500,7082.0703
179000,73249.28
1599000,1638920.1
330000,315718.3
5000,3980.1301
10500,13911.112
25000,19393.082
4900,5899.839
5500,4897.8867
45500,43391.742
35000,33490.027
130000,126558.43
18500,19445.203
3000,4183.7417
4500,5213.255
16900,11596.504
16000,18228.188
9000,10210.545
27000,24688.578
5000,6213.4688
8500,11247.636
8500,10287.122
5000,14229.079
15000,8413.76
11000,15269.186
26000,25862.701
5000,4172.5454
5900,3106.5188
6000,11294.241
75000,69716.54
3300,5309.2607
5900,4882.0483
30000,15727.457
4900,5692.4526
5900,4992.191
3900,7365.8276
12000,10420.22
5000,7627.9326
27500,21990.156
14000,17432.25
3800,3798.1624
2600,4795.5107
20000,32573.037
31900,31967.195
4200,11276.221
35000,35783.504
3200,4959.612
2500,4538.2275
27500,24401.385
3900,5431.601
75000,79090.13
65000,132357.06
4900,4938.251
4500,3629.7085
5500,2590.8792
9500,9088.125
68000,78691.234
4900,4951.9346
2500,2473.2793
30000,18888.635
23900,23808.924
12000,14466.882
8000,7416.6396
6900,6037.1104
45000,22330.104
6500,9760.688
35000,39768.445
31000,38536.74
1150000,1152914.9
67000,70680.73
9400,19095.873
35000,37698.914
20000,16831.098
2500,3774.41
179000,172793.94
9000,6303.0337
7000,10618.676
4320,6410.1025
14500,16749.625
2690,5195.9067
3890000,3871963.0
80000,65142.38
4500,6151.7114
15000,15865.728
489000,809326.75
9900,12239.807
18000,10667.103
13500,10366.81
16900,10975.936
200000,167995.92
17500,20898.896
6500,3886.3071
8000,6605.8896
3300,2063.511
7900,3817.4348
6500,6583.2656
45000,52008.73
22000,43425.54
15000,21986.42
5900,13488.533
2999,7122.7637
155000,164659.77
15000,6196.852
175000,183068.72
8000,5868.657
9900,26897.793
62000,32139.705
6500,8193.651
4900,3533.638
6500,7096.302
4900,4889.7383
5900,3634.3823
735000,731969.75
23000,154671.66
7499,10709.208
89000,84265.5
10500,10552.365
4700,4134.7437
5500,9530.156
16900,15832.589
4900,4861.2793
2500,4205.3037
565000,568282.0
14900,15479.757
24900,24363.611
14000,18254.16
4900,4563.8286
20000,24693.533
14900,14829.331
6000,7081.492
25000,33893.17
22500,22956.854
17000,16100.238
4900,5202.9316
9900,6498.5034
5000,11689.9375
5500,7590.977
18900,26853.938
850000,717776.8
44000,37921.51
8000,9764.717
3600,3904.3865
3500,6814.3057
18500,13529.041
23900,37143.08
29900,27265.574
2800,3660.059
16500,22554.361
735000,734038.4
13900,14616.367
6500,6451.9526
5500,11885.771
11500,4921.5005
6000,10734.846
9000,7280.754
8000,10969.736
7000,6052.074
8900,4561.502
16500,16732.188
33900,14182.584
12000,12097.943
23900,23555.7
4900,4856.8804
195000,196573.39
18000,15694.684
19000,18500.248
5500,5835.5273
5900,9273.003
14900,22950.51
26000,27779.045
149000,138787.58
3200,7602.288
10000,2077.0784
3900,6430.8364
4000,4156.254
3900,4320.0503
25900,25317.416
29900,31321.344
735000,735669.75
2500,3498.5073
38000,36584.32
4320,4400.7363
45000,38008.2
20000,20618.986
2500,6244.126
8500,8569.716
57000,62375.043
18000,12884.781
20000,15090.324
3500,4321.8774
14500,14268.932
2990,860.6097
2290000,2275537.2
569000,637815.1
11000,6182.0747
62000,60636.867
12500,13230.35
5000,4214.955
229000,250954.53
7000,8016.299
13900,13290.183
20000,17690.719
150000,135519.55
69900,76643.72
2999,2832.353
4900,5688.7017
2200,8151.4614
13000,15918.461
2300000,1188579.9
735000,734807.6
40000,65978.75
4000,3289.7976
6500,6622.073
19000,17984.145
7000,8324.1875
5500,14134.193
12500,17207.787
105000,88053.016
28000,23847.59
1375000,1411450.5
50000,34932.633
39000,27936.307
59900,38475.65
16900,14074.095
5900,18366.688
3900,1498.5472
27000,30517.24
260000,260254.16
18900,22424.379
20000,12277.191
1590000,1498326.6
16000,15395.661
18500,18591.059
20000,12178.763
7500,11370.826
18900,32064.152
79000,79541.71
7900,8024.5845
4500,13399.417
100000,48952.594
4000,9787.484
9900,11041.603
18000,15675.034
7000,6524.393
8500,6290.5474
25000,21935.645
3300,6858.857
15000,13751.295
164000,170167.02
6900,6769.578
39000,13397.405
7500,6412.1865
7000,6016.405
35900,25450.912
12900,12803.188
8500,8547.531
14500,18126.07
17900,21968.959
35000,30721.977
55000,65381.17
4900,4897.8867
12000,14556.066
19000,8680.239
35000,35639.043
6000,6001.8867
3800,5715.486
35000,21951.959
4900,4295.4653
3500,13826.12
80000,79410.08
7500,8392.057
185000,182715.94
7500,7205.6816
4900,4924.8267
99000,93310.086
499000,494391.84
4900,10631.248
249000,88940.73
33000,29903.445
4500,4702.409
8900,10437.773
18500,18855.33
775000,695184.3
35000,28073.688
33000,13429.484
5600,5405.6445
16900,22979.178
80000,83039.25
7999,9962.657
39000,46252.836
27500,28451.744
10000,8133.693
14900,20725.793
40000,17203.52
4900,5545.3774
4500,7458.1978
8000,9473.495
3000,2510.536
8500,12563.679
2200,2349.3662
16000,16658.72
6900,8398.303
75000,44620.94
13900,14242.757
3000,8980.476
18000,14965.9
6500,9687.454
6000,5476.4194
7000,11057.594
23900,25825.328
6000,4006.2988
2550000,2320089.2
4900,5585.0303
24500,33477.35
18500,15286.476
20000,19946.453
5800,5474.2915
9500,12211.271
32500,43617.73
185000,184175.17
33000,42057.793
17000,21462.018
15000,4212.7754
5900,3927.4973
15000,10887.597
550000,501250.22
13500,19466.031
44000,31967.717
3200,3769.553
32000,37602.6
1750000,1670239.4
36500,29019.055
420000,573696.2
16000,19878.904
3200,5193.208
8000,8215.759
53000,53994.76
12000,10362.356
3500,2293.9453
55000,54013.777
79900,78630.69
49000,43380.145
15500,7556.1357
13000,8215.972
8000,7728.678
4500,2519.2476
10000,11012.401
21900,38077.31
16900,38328.953
3500,8426.782
89000,49590.32
20000,18317.371
42000,34503.88
24000,20113.928
6900,5345.6724
25000,25298.633
3900,16826.42
23000,19794.127
6000,6648.5312
29900,36499.055
10000,12368.3
3300,16938.06
7500,9948.434
21000,11975.876
58000,56109.047
6500,11236.31
25000,10843.183
27000,29586.254
10500,13954.056
39000,39036.613
19500,19537.791
17500,20446.145
65000,79633.81
6000,6786.5166
5000,5063.4106
16900,15090.324
18900,18236.133
149000,143690.61
3690000,3595590.2
8500,10550.713
6000,3684.0767
8500,9066.536
4320,4404.341
5500,3748.3147
2800,3092.6091
4900,5174.668
13900,18773.572
7500,8069.274
15000,12691.443
17000,19328.537
5500,5035.852
23500,22987.076
34000,17674.281
15400,16304.607
12000,8208.945
40000,30933.049
133000,160495.53
7500,7509.942
25000,24840.547
5900,5779.3594
6500,5441.356
94500,99103.07
3900,5576.809
5500,5933.5146
16900,17517.973
4900,9041.495
10000,13819.857
10500,12252.427
359000,355962.2
4900,5456.2544
5000,7156.888
6500,6992.2837
2900,3278.0164
2200000,2505058.0
12000,7600.9336
39000,40316.79
36900,37819.51
9500,8450.58
99000,101468.24
25000,4697.9043
15000,14702.175
4900,5600.1367
20000,18181.357
17500,15212.876
4500,3862.9482
4200,11065.932
26500,28319.67
89000,81179.68
16900,28237.6
64000,78170.336
14500,19466.031
4900,4413.3423
3800,5186.5947
3500,3438.3896
14500,14589.034
38000,35081.617
2500,2946.8628
63000,68592.195
10000,7417.214
5600,14226.249
3500,8971.332
3700,4781.719
16900,22273.127
16000,21536.252
2900,5533.6826
7500,9855.602
8500,8200.35
900000,725747.7
5900,5811.103
7000,4586.8994
6500,6090.055
6500,4496.073
12000,7910.4766
6900,4980.1377
18000,23734.654
25000,14823.956
27900,27085.13
11900,28107.502
18500,33383.277
21000,22009.865
25000,22688.781
4500,7134.002
14500,18823.338
2500,4273.683
5900,9676.94
18900,20655.281
19500,14928.119
6500,7289.407
162000,168590.02
8000,9287.565
19900,21948.504
29000,33098.094
19900,21820.006
149000,551938.1
8300,12948.412
17500,24229.85
3000,2047.2728
4500,13013.6045
12900,13419.35
7000,5515.5557
12500,10919.527
10500,11866.797
9250,9256.12
18000,9595.018
15500,16495.287
45000,33812.28
2700,4956.2026
45000,16792.45
47000,78160.15
15000,17238.4
4500,5174.5864
10000,6243.6025
77500,112900.25
4990,4554.4937
4900,4879.1055
79000,76605.016
8900,6796.4116
36900,43012.363
32000,33902.24
4000,6472.7783
4990,4763.1455
69900,108221.3
4900,5198.0054
475000,527410.0
37000,20154.71
3200,1805.8746
4900,5448.558
28900,29548.82
8000,8833.832
3500,4495.7104
11000,3708.3708
9500,27010.41
155000,184466.69
8800,9843.86
10900,10648.618
7900,12934.2705
2500000,1541289.6
75000,74487.77
6000,4956.0986
3000,22740.322
290000,285979.16
27500,24996.342
3900,4398.8306
16900,18733.08
4500,4121.561
4900,4887.267
3500,6730.0854
4500,6710.433
3600,4000.0283
28000,26048.951
4900,10171.105
4500,7819.361
4999,8119.361
11000,10844.626
35000,31582.941
1295000,1319738.5
10000,3683.4016
660000,628344.2
35500,41410.387
270000,261516.8
259000,285303.5
40000,24454.46
5500,5332.355
2500,4629.7847
4000,9454.335
25000,34413.035
10000,6100.483
285000,285599.66
5900,6260.234
5500,6198.0054
9900,98101.58
15500,13871.908
10000,7737.718
3900,7035.648
1690000,1779085.9
7000,13066.393
17000,5022.788
179000,172770.62
1490000,2138081.5
8000,7288.096
3600,3019.0261
13500,17205.256
9500,6549.998
9000,8426.112
25000,20793.27
3900,5578.474
6900,10229.755
419900,419848.4
3800,7346.0522
35000,40357.633
4900,5198.9346
5500,6848.923
12500,11542.718
10000,12701.87
12900,16762.29
10000,10395.637
60000,66788.26
7000,5252.7773
2500,4015.1208
66900,62617.008
12500,12001.022
18000,21088.984
590000,586089.9
4900,4563.8286
45000,30659.625
13500,3206.9094
3000,4963.411
10000,5904.165
39900,37380.625
27900,29871.25
8000,5173.3223
21900,22615.832
4900,5085.2793
4900,9014.16
28900,31973.855
16000,25006.625
4900,7701.4043
3000,20977.727
20000,17687.105
4900,5404.633
5500,5656.7534
28500,7909.6445
19500,19046.707
30000,20559.559
13000,14198.982
17000,20594.305
6500,6269.9814
21000,34753.98
20000,14749.439
7900,14822.732
5500,7146.455
32000,41918.594
13500,19128.512
4320,4775.76
4500,6102.68
22000,20749.787
3900,3295.4075
10000,9868.505
189000,195845.58
2550000,2234853.0
16900,22175.572
5900,5728.337
35900,30926.375
15500,12543.745
2200,4828.139
26000,28231.406
2500,4205.3037
98000,94918.266
18900,23363.928
25900,32973.14
50000,48407.37
3900,5312.887
16925,13999.345
12500,20957.146
13000,5472.3325
28000,19849.008
8000,7925.18
23500,24861.434
130000,77175.555
38000,48666.426
35000,22359.36
29900,30381.994
3000,7454.571
25000,30526.791
31000,26878.385
25000,21154.291
4900,5192.4604
560000,559981.3
3900,6343.5874
5900,9026.024
13900,21081.004
17900,17584.934
12000,15287.558
59000,38406.95
6200,8091.046
3900,4545.197
36000,33519.15
26500,23598.379
23900,30112.473
4900,4852.038
5300,5059.4146
55000,47054.938
2900,4751.9434
17000,14182.584
4900,4879.1055
59500,59177.207
4500,10738.349
16900,15037.187
295000,293352.28
65900,58943.93
4500,3626.7046
10000,6110.642
29900,32168.818
25000,25197.24
15000,21025.217
7900,10733.6875
2050000,2201127.2
45000,42563.492
18900,20962.316
19000,4924.699
12600,18236.133
4200,13354.5
11000,7668.594
18900,26132.867
14500,13388.466
8000,5208.061
15000,16140.995
8000,5609.425
15900,19290.885
4500,4218.08
19500,19690.516
7500,7785.118
75000,73728.93
4900,11723.934
3300,26815.97
68000,69892.96
65000,63910.555
12900,17284.434
19900,30172.133
8000,5690.843
17900,17065.14
18500,22280.463
18500,19291.594
13500,14359.791
5500,13134.016
22900,23189.252
3500,11820.03
6000,9232.948
695000,601740.4
6000,11492.285
9000,7723.3237
160000,111267.266
8000,7920.5137
359000,559702.25
25000,24401.965
12900,21816.744
17000,15112.227
8000,6364.5244
335000,349775.03
14900,16867.105
14500,17241.826
4500,8237.793
4320,4400.7363
7900,15108.438
3500,10095.023
56000,54603.945
11000,7645.771
36000,35223.43
735000,733741.0
3900,78402.34
6500,5636.0273
15900,20654.84
2990000,3277269.2
35900,30204.13
4900,4057.4927
4900,5320.646
3500,4360.8813
47000,35355.613
5500,4118.172
8600,7346.918
35000,38196.605
2500000,2483825.5
58000,57562.023
27900,26716.338
6500,8384.863
15000,15588.747
26000,13056.317
29900,32943.562
